company-externalId,company-name,company-owner,company-locationName,company-Address,company-phone,company-phone2,company-website,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationDistrict,company-Note
123,Ivanhoé Cambridge,carolyn.thibodeau@dempton.com,"1001, Victoria Square, Montreal, Qc, H2Z 2B5","1001, Victoria Square, Montreal, Qc, H2Z 2B5",(514) 841-7600,,,Montreal,Qc,H2Z 2B5,CA,,"Company Status: Active
Sic: B
Pipeline Status: 3: Done transactions with
Description: office 365, azure, crm,

Suite à la fusion entre Ivanhoé Cambridge et SITQ, intégration de plusieurs systèmes indépendants (SP 2007, Excel, dossiers partagés) vers un portail centralisé de gestion des ententes (contrats).
Composantes développées : migration de documents et de données, couche d’affaire et couche de web services, interface utilisateur custom, formulaires, rapports, workflows de rappels pour les renouvellements des ententes, recherche hybride (SP et SQL Server).
Technologies : SharePoint 2010, SQL Server, Entity Framework, WCF, KendoUI (suite de controles web de telerik), jQuery, SSRS, SSIS


(Jennifer - 2011-07-05 9:43 AM)
Monsieur Ross est reponsable des comptes payables.
Me dit que les chèques pour facture 24577 et 24609

(BenoitF - 2011-02-24 2:58 PM)
Résultats 2010 annoncés aujourd'hui: Ivanhoé Cambridge,  a généré 22% de rendement.



(BenoitF - 2011-02-02 9:25 AM)
Avantages sociaux :

Assurances :                      
(médical, dentaire, lunettes,  absences court terme, long terme, assurance voyage).  Les employés choisissent leur couverture et n'ont pas la période d'attente de trois mois.
Selon la couverture choisie, il y a une prime à payer et l'employeur paie une partie de cette prime.   Si tous les crédits ne sont pas utilisés au cours d'une année, l'employé peut convertir les crédits restants en vacances (max. 1 semaine, l'achat de pneus etc. )

Vacances :
3 semaines en débutant (évidemment au prorata de la date d'entrée lors de la première année)


Régime de retraite : 
Régime de retraite à cotisations déterminées.  L'Employeur verse 4% et l'employé verse 4%.  Effectif janvier 2012.


Thank God!  it's Friday :
 L'Employé peut bénéficier de 5 vendredis de congé payé par année en autant qu'il ait fait les heures nécessaires (débuter plus tôt, terminer plus tard) * et avec le consentement de son supérieur immédiat.  Il est évident que ce ne sont pas des heures que ce dernier compte comme 1hre donnée - 1hre accumulée pour le TGIF.

Il y a les congés fériés et en plus, il y a les journées du président (2) qui normalement sont données dans la période des fêtes.  Si la personne ne peut les prendre à ce moment pour le travail, c'est applicable + tard.

Formation :    
 Il y a beaucoup de programmes de formation a sein de l'entreprise et la formation continue est  encouragée.

Bonus :
Dans le cadre du poste de Chef, Réseau, Performance et Sécurité il y a une possibilité de bonus applicable en mars 2012 au prorata de l'année 2011.  La cible pour ce poste est de 15% du salaire annuel, basé sur la performance de l'entreprise, individuelle et groupe d'appartenance.   Donc cela peut-être de 0 à 15%.

Implication sociale de l'entreprise :

 À chaque année, les employés de l'entreprise font du bénévolat (la cause est choisie selon le groupe et l'activité se fait en groupe).  Si la journée de bénévolat a lieu au cours de la fin de semaine, l'employé aura en retour deux jours de congé en banque.  Si la journée de bénévolat a lieu en semaine, l'employé aura en retour une journée de congé en banque, laquelle il pourra prendre plus tard.


About 30 in IT
1001, square Victoria, bureau C-500"
124,iCongo,lyn.dubreuil@dempton.com,"1055, René-Lévesque Blvd. East, Montréal, QC, H2L 4S5","1055, René-Lévesque Blvd. East, Montréal, QC, H2L 4S5",(514) 866.2664,(888) 944.2664,http://www.icongo.com/eng/index.cfm,Montréal,QC,H2L 4S5,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
125,Lundbeck,lyn.dubreuil@dempton.com,"1000 de la Gauchetière Ouest, Montreal, QC, H3B 4W5","1000 de la Gauchetière Ouest, Montreal, QC, H3B 4W5",(514) 844 8515,,http://www.lundbeck.com/default.asp,Montreal,QC,H3B 4W5,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
126,Logistec,carolyn.thibodeau@dempton.com,"360 St. Jacques Street suite 1500, Montreal, QC, H2Y 1P5","360 St. Jacques Street suite 1500, Montreal, QC, H2Y 1P5",(514) 844-9381,,http://www.logistec.com/sites/logistec/page/welcome.php,Montreal,QC,H2Y 1P5,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: (Carolyn - 12/11/08 1:25 PM)
50 people in the montreal office but they have 20 ports across canada and the US (is florida for fruit, baffin islands mines, eastern canada for lumber,
cie generally doing very well a bit slow due to economy but no problems
opened in 1952!
5 in HR , 11 in IT not including the VP
-they use LINUX
have 4 reseau admin, 4 programmers, 2 people for convert, they are chaging their access php system to web...
all candidates must be bilingual casue of all their different offices. all IT is in MTL andthey do everything

"
132,Bluestreak Technology,carolyn.thibodeau@dempton.com,"410 Saint-Nicolas, Suite 007, Montréal, QC, H2Y 2P5","410 Saint-Nicolas, Suite 007, Montréal, QC, H2Y 2P5",(514) 448 7662,,,Montréal,QC,H2Y 2P5,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: cie went from 100 - 50 cut in half in novemeber and some people left, but no other cuts for the moment...
mostly it people, about 40 in it , pms and developpers, they work with Java, clearcase, and flash
she doesnt hire for IT and says they work with a firm but will transfer my card to the person. Says best if she introduces me cause they get approached so much. says wont hesitate to call for any needs. likes my style
"
133,Synesis Versalys,lyn.dubreuil@dempton.com,"2075, rue University, Montréal, QC, H3A 2L1","2075, rue University, Montréal, QC, H3A 2L1",(514) 861-9550,,www.versalys.com,Montréal,QC,H3A 2L1,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
"
137,Harel Drouin PKF,carolyn.thibodeau@dempton.com,"215, rue Saint-Jacques, Montréal, QC, H2Y 1M6","215, rue Saint-Jacques, Montréal, QC, H2Y 1M6",(514) 845-9253,,,Montréal,QC,H2Y 1M6,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
425,Syscor,jean-francois.sauve@dempton.com,"6600, Côte-Des-Neiges, Montréal, Qc, H3S 2A9","6600, Côte-Des-Neiges, Montréal, Qc, H3S 2A9",(514) 934-1934,,,Montréal,Qc,H3S 2A9,,,"Company Status: Active
Sic: C
Pipeline Status: 4: Established relation
"
57,ING Direct,jean-francois.sauve@dempton.com,"1141 boul. de Maisonneuve Ouest, Montréal, QC, H3A 1N4","1141 boul. de Maisonneuve Ouest, Montréal, QC, H3A 1N4",(514) 396-2233,,http://www.ingdirect.ca/fr/,Montréal,QC,H3A 1N4,,,"Company Status: Unactive

Pipeline Status: 0: Inactive
Description: (Lyn - 03/07/2008 2:45 PM)
Les emplois sont sur Workopolis et tous à Toronto...

"
122,Milgram & Company Ltd.,carolyn.thibodeau@dempton.com,"407 McGill, Montréal, Qc, H2Y 2G7","407 McGill, Montréal, Qc, H2Y 2G7",(514) 288-2161,,,Montréal,Qc,H2Y 2G7,,,"Company Status: Active
Sic: C
Pipeline Status: 3: Done transactions with
Description: (Carolyn - 3/16/09 3:01 PM)
tres sensible aux prix, nous devons etre tres compétitif!!!

Freight Forwarders, custom brokers, around 200 employees in that office-"
127,PSL Group,carolyn.thibodeau@dempton.com,"1801 McGill College, Montreal, Qc, H3A 2N4","1801 McGill College, Montreal, Qc, H3A 2N4","(514) 938-2600 ",,,Montreal,Qc,H3A 2N4,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: (Carolyn - 10/27/08 3:44 PM)
Visited Georges today:
cie is 30 years old, they do market research for pharmeseutical cies..Have all the big clients such as Pziser, IMS, Merick frost, etc
They have an office in the UK (about 100 employees) and  New York (100 employess) they are about 170 in Montreal-about 35-40 in IT
They have an IT recruitor (sandra) but she is busy doing other things. Normally should go through her 1st but he will speak to her about me. They use agencies such as Quantum, dont have a specific contract with one firm. Dont do much consultants anymore, hire more permanently.
They just hired recently no immediate plansto hire  but could happen, often need PHP developpers. 


"
128,"Mediterranean Shipping Company ",carolyn.thibodeau@dempton.com,"360 St Jacques O. Suite 900, Montreal, QC, H2Y 1P5","360 St Jacques O. Suite 900, Montreal, QC, H2Y 1P5",(514) 844-3711,,,Montreal,QC,H2Y 1P5,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
129,2-Coop Fédérée,lyn.dubreuil@dempton.com,"9001, boul. de l'Acadie, Montréal, QC, H4N 3H7","9001, boul. de l'Acadie, Montréal, QC, H4N 3H7",(514) 384-6450,,http://www.coopfed.qc.ca/,Montréal,QC,H4N 3H7,,,"Company Status: Active
Sic: B
Pipeline Status: 1: New Lead
Description: Près de la 15 et la 40."
139,Fasken Martineau,carolyn.thibodeau@dempton.com,"Tour de la Bourse C.P. 242, Bureau 3700, Montreal, Qc, H4Z 1E9","Tour de la Bourse C.P. 242, Bureau 3700, Montreal, Qc, H4Z 1E9",(514) 397 7400,,,Montreal,Qc,H4Z 1E9,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
"
143,Air Liquide,jean-francois.sauve@dempton.com,"1250 Boul. René-Lévesque, Montréal, Qc, H3B 5E6","1250 Boul. René-Lévesque, Montréal, Qc, H3B 5E6",(514) 933-0303,,,Montréal,Qc,H3B 5E6,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Responsable de l'informatique: M. Alain Aubuchon"
144,BCF,jean-francois.sauve@dempton.com,"1100, Boul. René-Lévesque O., Montréal, Qc, H3B 5C9","1100, Boul. René-Lévesque O., Montréal, Qc, H3B 5C9",(514) 397-8500,,,Montréal,Qc,H3B 5C9,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Firme d'avocats : 300 employés"
145,Bélanger Sauvé S.E.N.C.R.L.,jean-francois.sauve@dempton.com,"1 Place Ville-Marie, Montréal, Qc, H3B 2C1","1 Place Ville-Marie, Montréal, Qc, H3B 2C1",(514) 878-3081,,,Montréal,Qc,H3B 2C1,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Firme d'avocats 
136 employés"
149,De Grandpré Chait S.E.N.C.R.L.,jean-francois.sauve@dempton.com,"1000 de la Gauchetière O., Montréal, QC, H3B 4W5","1000 de la Gauchetière O., Montréal, QC, H3B 4W5",(514) 878-4311,,,Montréal,QC,H3B 4W5,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Études d'avocats
170 employés
responsable de l'informatique: Mme Éva Binet"
152,Fednav Limité,jean-francois.sauve@dempton.com,"1000 de la Gauchetière O, Montréal, Qc, H3B 4W5","1000 de la Gauchetière O, Montréal, Qc, H3B 4W5",(514) 878-6500,,,Montréal,Qc,H3B 4W5,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: (Jennifer - 2014-03-07 1:26 PM)
Environnement Oracle  EBS - Taléo 

Transport
150 employés
Responsable de l'informatique:   M. Stéphane Sauvé 
 "
157,Groupe Santé Medisys,jean-francois.sauve@dempton.com,"500 Sherbrooke O., Montréal, QC, H3A 3C6","500 Sherbrooke O., Montréal, QC, H3A 3C6",(514) 845-1211,,,Montréal,QC,H3A 3C6,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Autres services de conseils scientifiques et techniques
275 employés
Resp. de l'informatique:   M. Alain Boulet 
 "
158,Hatch,jean-francois.sauve@dempton.com,"5 Place Ville-Marie, Montréal, QC, H3B 2G2","5 Place Ville-Marie, Montréal, QC, H3B 2G2",(514) 861-0583,,,Montréal,QC,H3B 2G2,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Firme d'ingénierie
570 employés
Resp. de l'informatique :  M. Joseph Jerkovic 
 "
58,Rio Tinto Alcan,jean-francois.sauve@dempton.com,"1188 Sherbrooke O, Montreal, QC, H3A 3G1","1188 Sherbrooke O, Montreal, QC, H3A 3G1","(514) 848-8000 ",,http://www.alcan.com/,Montreal,QC,H3A 3G1,,,"Company Status: Active
Sic: B
Pipeline Status: 1: New Lead
Description: Modules SAP: MM,PP,FI,CO,BW
Peoplesoft

Tout les projets se passent à singapour et rien à montréal. "
61,Standard Life,jean-francois.sauve@dempton.com,"1245 rue Sherbrooke ouest, Montréal, QC, H3G 1G3","1245 rue Sherbrooke ouest, Montréal, QC, H3G 1G3",(514) 499-7999,(877) 499-9555,http://www.standardlife.ca/fr/index.html,Montréal,QC,H3G 1G3,,Montreal,"Company Status: Active
Sic: A
Pipeline Status: 3: Done transactions with
Description: (JeanFranS - 20/04/2011 1:27 PM)
Il sont une dizaine dans l'équipe Peoplesoft (Finance, HRMS)"
131,Société du vieux port,carolyn.thibodeau@dempton.com,"333, rue de la Commune Ouest, Montreal, Qc, H2Y 2E2 ","333, rue de la Commune Ouest, Montreal, Qc, H2Y 2E2 ",(514) 283-5256,,,Montreal,Qc,"H2Y 2E2 ",,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
Description: 350 employees but 80 at the 333 de la commune office
small IT dept, have a directrice and 5 people
young team, dynamic, very nice office, free parking for employees and fantastic benefits
"
136,La Presse,carolyn.thibodeau@dempton.com,"7, rue Saint-Jacques , Montréal, QC, H2Y 1K9 ","7, rue Saint-Jacques , Montréal, QC, H2Y 1K9 ","(514) 285-7272   ",,,Montréal,QC,"H2Y 1K9 ",,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: office 365"
141,Tecsys,carolyn.thibodeau@dempton.com,"87 Prince Street, Montréal, Qc, H3C 2M7","87 Prince Street, Montréal, Qc, H3C 2M7",(514) 866-0001,,,Montréal,Qc,H3C 2M7,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: about 200 employees total, 120 in montreal office, about 70 in IT
they have 22 PM's, Q&A people, java developpers
work on Java and unix
have 3 offices in toronto, 3 in europe and a few in the us but small offices compared to the mtl one
she filled 40 positions last year, all goes through hr for IT
they do permanent mostly, dont do much temp 
says dont use firms much cause usually can find her people but wont hesitate to call me when she needs help
"
150,Demers Baulne Group Conseil,jean-francois.sauve@dempton.com,"1100, Boul. René-Lévesque O., Montréal, Qc, H3B 4N4","1100, Boul. René-Lévesque O., Montréal, Qc, H3B 4N4",(514) 878-9631,,,Montréal,Qc,H3B 4N4,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Cabinets de comptables
130 employés
Responsable de l'informatique : M. Dominique Tran"
151,Ernst & Young S.E.N.C.R.L.,jean-francois.sauve@dempton.com,"800 Boul. René-Lévesque O., Montréal, QC, H3B1X9","800 Boul. René-Lévesque O., Montréal, QC, H3B1X9",(514) 875-6060,,,Montréal,QC,H3B1X9,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Cabinets de comptables
740 employés
"
153,Fraser Milner Casgrain S.E.N.C.R.L.,jean-francois.sauve@dempton.com,"1 Place Ville-Marie, Montréal, QC, H3B 4M7","1 Place Ville-Marie, Montréal, QC, H3B 4M7",(514) 878-8800,,,Montréal,QC,H3B 4M7,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
Description: Études d'avocats
237 employés
Resp. de l'informatique:  M. Marius Streche 
 "
155,Groupe Gauthier Biancamano Bolduc,jean-francois.sauve@dempton.com,"1060 University, Montréal, Qc, H3B 4V3","1060 University, Montréal, Qc, H3B 4V3",(514) 527-7090,,,Montréal,Qc,H3B 4V3,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Architectes
100 employés
"
156,"Groupe LMB Expert-Conseil ",jean-francois.sauve@dempton.com,"1010 de la Gauchetière O., Montréal, QC, H3B 0A1","1010 de la Gauchetière O., Montréal, QC, H3B 0A1",(514) 878-2621,,,Montréal,QC,H3B 0A1,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Firme d'ingénierie
150 employés
Resp. de l'informatique:  M. Serge Blais 
 "
160,Kuehne & Nagel,jean-francois.sauve@dempton.com,"1155 University, Montréal, QC, H3B 3A7","1155 University, Montréal, QC, H3B 3A7",(514) 397-9900,,,Montréal,QC,H3B 3A7,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Courtage en transport
125 employés
REsp. de l'informatique :  M. Daniel Bouthillier 
 "
161,Lapointe Rosenstein S.E.N.C.R.L.,jean-francois.sauve@dempton.com,"1250 René-Lévesque O., Montréal, QC, H3B 5E9","1250 René-Lévesque O., Montréal, QC, H3B 5E9",(514) 925-6300,,,Montréal,QC,H3B 5E9,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Études d'avocats
150 employés
Resp. de l'informatique :  M. James Dever 
 "
162,"Lavery, de Billy S.E.N.C.R.L.",jean-francois.sauve@dempton.com,"1 Place Ville-Marie, Montréal , QC, H3B 4M4","1 Place Ville-Marie, Montréal , QC, H3B 4M4",(514) 871-1522,,,"Montréal ",QC,H3B 4M4,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
Description: Études d'avocats
400 employés
Resp. de l'informatique :  Mme Manon Trudel 
 "
163,Miller Thomson Pouliot S.E.N.C.R.L.,jean-francois.sauve@dempton.com,"1155 Boul René-Lévesque O., Montréal, QC, H3B 3S6","1155 Boul René-Lévesque O., Montréal, QC, H3B 3S6",(514) 875-5210,,,Montréal,QC,H3B 3S6,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: Études d'avocats
110 employés"
169,Daniel Arbour et Associée,carolyn.thibodeau@dempton.com,"460 Mcgill, Montréal, Qc, H2Y 2H2","460 Mcgill, Montréal, Qc, H2Y 2H2","(514) 954-5300 ",,,Montréal,Qc,H2Y 2H2,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: architecte firm about 200 employees in mtl office but have quebec office, tremblant, china too"
406,Commission des normes du travail du Québec,jennifer.doredallas@dempton.com,,,,,,,,,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: (JenniferDD - 15/03/2011 4:00 PM)
AO QCC-SPP-2010-26 PERDU

"
170,Téléfilm Canada,carolyn.thibodeau@dempton.com,"360, rue Saint-Jacques suite 600, Montréal, qc, H2Y 1P5","360, rue Saint-Jacques suite 600, Montréal, qc, H2Y 1P5",(514) 283-6363,,,Montréal,qc,H2Y 1P5,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
"
171,Gildan Activewear,carolyn.thibodeau@dempton.com,"600 De Maisonneuve O, Montreal, qc, H3A 3J2","600 De Maisonneuve O, Montreal, qc, H3A 3J2","(514) 735-2023 ",,,Montreal,qc,H3A 3J2,,,"Company Status: Active
Sic: B
Pipeline Status: 1: New Lead
Description: (Carolyn - 2/04/09 9:33 AM)
claude guay no longer it guy, its miro yagi, no lm , he is anglo

234 employés
Grossistes-distributeurs de vêtements et d'accessoires vestimentaires 
Resp de l'informatique :  M. Claude Guay 
 "
407,Holiday,benoit.forest@dempton.com,"4875, Des Grandes Prairies, St-Léonard, , Qc,  H1R 1X4","4875, Des Grandes Prairies, St-Léonard, , Qc,  H1R 1X4",,,,"St-Léonard, ",Qc," H1R 1X4",,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
"
64,Molson,jean-francois.sauve@dempton.com,"1555 Notre Dame E, Montréal, QC, ","1555 Notre Dame E, Montréal, QC, ",(514) 521-1786,,,Montréal,QC,,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
Description: Modules SAP: COPA, SD, Supply Chain"
